year,state,state_po,county,office,district,stage,special,candidate,party,writein,candidatevotes
2018,Missouri,MO,Benton,US Senator,statewide,gen,False,Rodney Stock,,True,0.0
2018,Missouri,MO,Benton,US Senator,statewide,gen,False,Steven Wallace,,True,0.0
2018,Missouri,MO,Benton,US Senator,statewide,gen,False,,,True,0.0
2018,Missouri,MO,Bollinger,US Senator,statewide,gen,False,Cassie Ganier,,True,0.0
2018,Missouri,MO,Bollinger,US Senator,statewide,gen,False,Claire McCaskill,democrat,False,886.0
2018,Missouri,MO,Bollinger,US Senator,statewide,gen,False,Craig O'Dear,independent,False,32.0
2018,Missouri,MO,Bollinger,US Senator,statewide,gen,False,Gina Bufe,,True,0.0
2018,Missouri,MO,Bollinger,US Senator,statewide,gen,False,Japheth Campbell,libertarian,False,36.0
2018,Missouri,MO,Bollinger,US Senator,statewide,gen,False,Jo Crain,green,False,22.0
2018,Missouri,MO,Bollinger,US Senator,statewide,gen,False,Josh Hawley,republican,False,3846.0
2018,Missouri,MO,Bollinger,US Senator,statewide,gen,False,Martin Luther Dzerzhinsky Lindstedt,,True,0.0
2018,Missouri,MO,Bollinger,US Senator,statewide,gen,False,Rodney Stock,,True,0.0
2018,Missouri,MO,Bollinger,US Senator,statewide,gen,False,Steven Wallace,,True,0.0
2018,Missouri,MO,Bollinger,US Senator,statewide,gen,False,,,True,0.0
2018,Missouri,MO,Boone,US Senator,statewide,gen,False,Cassie Ganier,,True,0.0
2018,Missouri,MO,Boone,US Senator,statewide,gen,False,Claire McCaskill,democrat,False,42315.0
2018,Missouri,MO,Boone,US Senator,statewide,gen,False,Craig O'Dear,independent,False,833.0
2018,Missouri,MO,Boone,US Senator,statewide,gen,False,Gina Bufe,,True,0.0
2018,Missouri,MO,Boone,US Senator,statewide,gen,False,Japheth Campbell,libertarian,False,924.0
2018,Missouri,MO,Boone,US Senator,statewide,gen,False,Jo Crain,green,False,410.0
2018,Missouri,MO,Boone,US Senator,statewide,gen,False,Josh Hawley,republican,False,30710.0
2018,Missouri,MO,Boone,US Senator,statewide,gen,False,Martin Luther Dzerzhinsky Lindstedt,,True,0.0
2018,Missouri,MO,Boone,US Senator,statewide,gen,False,Rodney Stock,,True,0.0
2018,Missouri,MO,Boone,US Senator,statewide,gen,False,Steven Wallace,,True,0.0
2018,Missouri,MO,Boone,US Senator,statewide,gen,False,,,True,0.0
2018,Missouri,MO,Buchanan,US Senator,statewide,gen,False,Cassie Ganier,,True,0.0
2018,Missouri,MO,Buchanan,US Senator,statewide,gen,False,Claire McCaskill,democrat,False,12889.0
2018,Missouri,MO,Buchanan,US Senator,statewide,gen,False,Craig O'Dear,independent,False,617.0
2018,Missouri,MO,Buchanan,US Senator,statewide,gen,False,Gina Bufe,,True,0.0
2018,Missouri,MO,Buchanan,US Senator,statewide,gen,False,Japheth Campbell,libertarian,False,519.0
2018,Missouri,MO,Buchanan,US Senator,statewide,gen,False,Jo Crain,green,False,180.0
2018,Missouri,MO,Buchanan,US Senator,statewide,gen,False,Josh Hawley,republican,False,15912.0
2018,Missouri,MO,Buchanan,US Senator,statewide,gen,False,Martin Luther Dzerzhinsky Lindstedt,,True,0.0
2018,Missouri,MO,Buchanan,US Senator,statewide,gen,False,Rodney Stock,,True,0.0
2018,Missouri,MO,Buchanan,US Senator,statewide,gen,False,Steven Wallace,,True,0.0
2018,Missouri,MO,Buchanan,US Senator,statewide,gen,False,,,True,0.0
2018,Missouri,MO,Butler,US Senator,statewide,gen,False,Cassie Ganier,,True,0.0
2018,Missouri,MO,Butler,US Senator,statewide,gen,False,Claire McCaskill,democrat,False,2961.0
2018,Missouri,MO,Butler,US Senator,statewide,gen,False,Craig O'Dear,independent,False,147.0
2018,Missouri,MO,Butler,US Senator,statewide,gen,False,Gina Bufe,,True,1.0
2018,Missouri,MO,Butler,US Senator,statewide,gen,False,Japheth Campbell,libertarian,False,115.0
2018,Missouri,MO,Butler,US Senator,statewide,gen,False,Jo Crain,green,False,77.0
2018,Missouri,MO,Butler,US Senator,statewide,gen,False,Josh Hawley,republican,False,10727.0
2018,Missouri,MO,Butler,US Senator,statewide,gen,False,Martin Luther Dzerzhinsky Lindstedt,,True,0.0
2018,Missouri,MO,Butler,US Senator,statewide,gen,False,Rodney Stock,,True,0.0
2018,Missouri,MO,Butler,US Senator,statewide,gen,False,Steven Wallace,,True,0.0
2018,Missouri,MO,Butler,US Senator,statewide,gen,False,,,True,0.0
2018,Missouri,MO,Caldwell,US Senator,statewide,gen,False,Cassie Ganier,,True,0.0
2018,Missouri,MO,Caldwell,US Senator,statewide,gen,False,Claire McCaskill,democrat,False,1022.0
2018,Missouri,MO,Caldwell,US Senator,statewide,gen,False,Craig O'Dear,independent,False,102.0
2018,Missouri,MO,Caldwell,US Senator,statewide,gen,False,Gina Bufe,,True,0.0
2018,Missouri,MO,Caldwell,US Senator,statewide,gen,False,Japheth Campbell,libertarian,False,70.0
2018,Missouri,MO,Caldwell,US Senator,statewide,gen,False,Jo Crain,green,False,26.0
2018,Missouri,MO,Caldwell,US Senator,statewide,gen,False,Josh Hawley,republican,False,2558.0
2018,Missouri,MO,Caldwell,US Senator,statewide,gen,False,Martin Luther Dzerzhinsky Lindstedt,,True,0.0
2018,Missouri,MO,Caldwell,US Senator,statewide,gen,False,Rodney Stock,,True,0.0
2018,Missouri,MO,Caldwell,US Senator,statewide,gen,False,Steven Wallace,,True,0.0
2018,Missouri,MO,Caldwell,US Senator,statewide,gen,False,,,True,0.0
2018,Missouri,MO,Callaway,US Senator,statewide,gen,False,Cassie Ganier,,True,0.0
2018,Missouri,MO,Callaway,US Senator,statewide,gen,False,Claire McCaskill,democrat,False,5705.0
2018,Missouri,MO,Callaway,US Senator,statewide,gen,False,Craig O'Dear,independent,False,322.0
2018,Missouri,MO,Callaway,US Senator,statewide,gen,False,Gina Bufe,,True,0.0
2018,Missouri,MO,Callaway,US Senator,statewide,gen,False,Japheth Campbell,libertarian,False,271.0
2018,Missouri,MO,Callaway,US Senator,statewide,gen,False,Jo Crain,green,False,116.0
2018,Missouri,MO,Callaway,US Senator,statewide,gen,False,Josh Hawley,republican,False,10661.0
2018,Missouri,MO,Callaway,US Senator,statewide,gen,False,Martin Luther Dzerzhinsky Lindstedt,,True,0.0
2018,Missouri,MO,Callaway,US Senator,statewide,gen,False,Rodney Stock,,True,0.0
2018,Missouri,MO,Callaway,US Senator,statewide,gen,False,Steven Wallace,,True,0.0
2018,Missouri,MO,Callaway,US Senator,statewide,gen,False,,,True,0.0
2018,Missouri,MO,Camden,US Senator,statewide,gen,False,Cassie Ganier,,True,0.0
2018,Missouri,MO,Camden,US Senator,statewide,gen,False,Claire McCaskill,democrat,False,5425.0
2018,Missouri,MO,Camden,US Senator,statewide,gen,False,Craig O'Dear,independent,False,299.0
2018,Missouri,MO,Camden,US Senator,statewide,gen,False,Gina Bufe,,True,0.0
2018,Missouri,MO,Camden,US Senator,statewide,gen,False,Japheth Campbell,libertarian,False,204.0
2018,Missouri,MO,Camden,US Senator,statewide,gen,False,Jo Crain,green,False,87.0
2018,Missouri,MO,Camden,US Senator,statewide,gen,False,Josh Hawley,republican,False,13995.0
2018,Missouri,MO,Camden,US Senator,statewide,gen,False,Martin Luther Dzerzhinsky Lindstedt,,True,0.0
2018,Missouri,MO,Camden,US Senator,statewide,gen,False,Rodney Stock,,True,0.0
2018,Missouri,MO,Camden,US Senator,statewide,gen,False,Steven Wallace,,True,0.0
2018,Missouri,MO,Camden,US Senator,statewide,gen,False,,,True,0.0
2018,Missouri,MO,Cape Girardeau,US Senator,statewide,gen,False,Cassie Ganier,,True,0.0
2018,Missouri,MO,Cape Girardeau,US Senator,statewide,gen,False,Claire McCaskill,democrat,False,8886.0
2018,Missouri,MO,Cape Girardeau,US Senator,statewide,gen,False,Craig O'Dear,independent,False,232.0
2018,Missouri,MO,Cape Girardeau,US Senator,statewide,gen,False,Gina Bufe,,True,0.0
2018,Missouri,MO,Cape Girardeau,US Senator,statewide,gen,False,Japheth Campbell,libertarian,False,307.0
2018,Missouri,MO,Cape Girardeau,US Senator,statewide,gen,False,Jo Crain,green,False,114.0
2018,Missouri,MO,Cape Girardeau,US Senator,statewide,gen,False,Josh Hawley,republican,False,22964.0
2018,Missouri,MO,Cape Girardeau,US Senator,statewide,gen,False,Martin Luther Dzerzhinsky Lindstedt,,True,0.0
2018,Missouri,MO,Cape Girardeau,US Senator,statewide,gen,False,Rodney Stock,,True,0.0
2018,Missouri,MO,Cape Girardeau,US Senator,statewide,gen,False,Steven Wallace,,True,0.0
2018,Missouri,MO,Cape Girardeau,US Senator,statewide,gen,False,,,True,0.0
2018,Missouri,MO,Carroll,US Senator,statewide,gen,False,Cassie Ganier,,True,0.0
2018,Missouri,MO,Carroll,US Senator,statewide,gen,False,Claire McCaskill,democrat,False,870.0
2018,Missouri,MO,Carroll,US Senator,statewide,gen,False,Craig O'Dear,independent,False,58.0
2018,Missouri,MO,Carroll,US Senator,statewide,gen,False,Gina Bufe,,True,0.0
2018,Missouri,MO,Carroll,US Senator,statewide,gen,False,Japheth Campbell,libertarian,False,34.0
2018,Missouri,MO,Carroll,US Senator,statewide,gen,False,Jo Crain,green,False,21.0
2018,Missouri,MO,Carroll,US Senator,statewide,gen,False,Josh Hawley,republican,False,2761.0
2018,Missouri,MO,Carroll,US Senator,statewide,gen,False,Martin Luther Dzerzhinsky Lindstedt,,True,0.0
2018,Missouri,MO,Carroll,US Senator,statewide,gen,False,Rodney Stock,,True,0.0
2018,Missouri,MO,Carroll,US Senator,statewide,gen,False,Steven Wallace,,True,0.0
2018,Missouri,MO,Carroll,US Senator,statewide,gen,False,,,True,0.0
2018,Missouri,MO,Carter,US Senator,statewide,gen,False,Cassie Ganier,,True,0.0
2018,Missouri,MO,Carter,US Senator,statewide,gen,False,Claire McCaskill,democrat,False,489.0
2018,Missouri,MO,Carter,US Senator,statewide,gen,False,Craig O'Dear,independent,False,32.0
2018,Missouri,MO,Carter,US Senator,statewide,gen,False,Gina Bufe,,True,0.0
2018,Missouri,MO,Carter,US Senator,statewide,gen,False,Japheth Campbell,libertarian,False,17.0
2018,Missouri,MO,Carter,US Senator,statewide,gen,False,Jo Crain,green,False,15.0
2018,Missouri,MO,Carter,US Senator,statewide,gen,False,Josh Hawley,republican,False,1799.0
2018,Missouri,MO,Carter,US Senator,statewide,gen,False,Martin Luther Dzerzhinsky Lindstedt,,True,0.0
2018,Missouri,MO,Carter,US Senator,statewide,gen,False,Rodney Stock,,True,0.0
2018,Missouri,MO,Carter,US Senator,statewide,gen,False,Steven Wallace,,True,0.0
2018,Missouri,MO,Carter,US Senator,statewide,gen,False,,,True,0.0
2018,Missouri,MO,Cass,US Senator,statewide,gen,False,Cassie Ganier,,True,0.0
2018,Missouri,MO,Cass,US Senator,statewide,gen,False,Claire McCaskill,democrat,False,16340.0
2018,Missouri,MO,Cass,US Senator,statewide,gen,False,Craig O'Dear,independent,False,746.0
2018,Missouri,MO,Cass,US Senator,statewide,gen,False,Gina Bufe,,True,0.0
2018,Missouri,MO,Cass,US Senator,statewide,gen,False,Japheth Campbell,libertarian,False,595.0
2018,Missouri,MO,Cass,US Senator,statewide,gen,False,Jo Crain,green,False,274.0
2018,Missouri,MO,Cass,US Senator,statewide,gen,False,Josh Hawley,republican,False,25861.0
2018,Missouri,MO,Cass,US Senator,statewide,gen,False,Martin Luther Dzerzhinsky Lindstedt,,True,0.0
2018,Missouri,MO,Cass,US Senator,statewide,gen,False,Rodney Stock,,True,0.0
2018,Missouri,MO,Cass,US Senator,statewide,gen,False,Steven Wallace,,True,0.0
2018,Missouri,MO,Cass,US Senator,statewide,gen,False,,,True,0.0
2018,Missouri,MO,Cedar,US Senator,statewide,gen,False,Cassie Ganier,,True,0.0
2018,Missouri,MO,Cedar,US Senator,statewide,gen,False,Claire McCaskill,democrat,False,1181.0
2018,Missouri,MO,Cedar,US Senator,statewide,gen,False,Craig O'Dear,independent,False,91.0
2018,Missouri,MO,Cedar,US Senator,statewide,gen,False,Gina Bufe,,True,0.0
2018,Missouri,MO,Cedar,US Senator,statewide,gen,False,Japheth Campbell,libertarian,False,65.0
2018,Missouri,MO,Cedar,US Senator,statewide,gen,False,Jo Crain,green,False,38.0
2018,Missouri,MO,Cedar,US Senator,statewide,gen,False,Josh Hawley,republican,False,4092.0
2018,Missouri,MO,Cedar,US Senator,statewide,gen,False,Martin Luther Dzerzhinsky Lindstedt,,True,0.0
2018,Missouri,MO,Cedar,US Senator,statewide,gen,False,Rodney Stock,,True,0.0
2018,Missouri,MO,Cedar,US Senator,statewide,gen,False,Steven Wallace,,True,0.0
2018,Missouri,MO,Cedar,US Senator,statewide,gen,False,,,True,0.0
2018,Missouri,MO,Chariton,US Senator,statewide,gen,False,Cassie Ganier,,True,0.0
2018,Missouri,MO,Chariton,US Senator,statewide,gen,False,Claire McCaskill,democrat,False,1043.0
2018,Missouri,MO,Chariton,US Senator,statewide,gen,False,Craig O'Dear,independent,False,61.0
2018,Missouri,MO,Chariton,US Senator,statewide,gen,False,Gina Bufe,,True,0.0
2018,Missouri,MO,Chariton,US Senator,statewide,gen,False,Japheth Campbell,libertarian,False,47.0
2018,Missouri,MO,Chariton,US Senator,statewide,gen,False,Jo Crain,green,False,16.0
2018,Missouri,MO,Chariton,US Senator,statewide,gen,False,Josh Hawley,republican,False,2195.0
2018,Missouri,MO,Chariton,US Senator,statewide,gen,False,Martin Luther Dzerzhinsky Lindstedt,,True,0.0
2018,Missouri,MO,Chariton,US Senator,statewide,gen,False,Rodney Stock,,True,0.0
2018,Missouri,MO,Chariton,US Senator,statewide,gen,False,Steven Wallace,,True,0.0
2018,Missouri,MO,Chariton,US Senator,statewide,gen,False,,,True,0.0
2018,Missouri,MO,Christian,US Senator,statewide,gen,False,Cassie Ganier,,True,0.0
2018,Missouri,MO,Christian,US Senator,statewide,gen,False,Claire McCaskill,democrat,False,9882.0
2018,Missouri,MO,Christian,US Senator,statewide,gen,False,Craig O'Dear,independent,False,472.0
2018,Missouri,MO,Christian,US Senator,statewide,gen,False,Gina Bufe,,True,0.0
2018,Missouri,MO,Christian,US Senator,statewide,gen,False,Japheth Campbell,libertarian,False,485.0
2018,Missouri,MO,Christian,US Senator,statewide,gen,False,Jo Crain,green,False,161.0
2018,Missouri,MO,Christian,US Senator,statewide,gen,False,Josh Hawley,republican,False,25384.0
2018,Missouri,MO,Christian,US Senator,statewide,gen,False,Martin Luther Dzerzhinsky Lindstedt,,True,0.0
2018,Missouri,MO,Christian,US Senator,statewide,gen,False,Rodney Stock,,True,0.0
2018,Missouri,MO,Christian,US Senator,statewide,gen,False,Steven Wallace,,True,0.0
2018,Missouri,MO,Christian,US Senator,statewide,gen,False,,,True,0.0
2018,Missouri,MO,Clark,US Senator,statewide,gen,False,Cassie Ganier,,True,0.0
2018,Missouri,MO,Clark,US Senator,statewide,gen,False,Claire McCaskill,democrat,False,692.0
2018,Missouri,MO,Clark,US Senator,statewide,gen,False,Craig O'Dear,independent,False,51.0
2018,Missouri,MO,Clark,US Senator,statewide,gen,False,Gina Bufe,,True,0.0
2018,Missouri,MO,Clark,US Senator,statewide,gen,False,Japheth Campbell,libertarian,False,33.0
2018,Missouri,MO,Clark,US Senator,statewide,gen,False,Jo Crain,green,False,12.0
2018,Missouri,MO,Clark,US Senator,statewide,gen,False,Josh Hawley,republican,False,1903.0
2018,Missouri,MO,Clark,US Senator,statewide,gen,False,Martin Luther Dzerzhinsky Lindstedt,,True,0.0
2018,Missouri,MO,Clark,US Senator,statewide,gen,False,Rodney Stock,,True,0.0
2018,Missouri,MO,Clark,US Senator,statewide,gen,False,Steven Wallace,,True,0.0
2018,Missouri,MO,Clark,US Senator,statewide,gen,False,,,True,0.0
2018,Missouri,MO,Clay,US Senator,statewide,gen,False,Cassie Ganier,,True,0.0
2018,Missouri,MO,Clay,US Senator,statewide,gen,False,Claire McCaskill,democrat,False,48096.0
2018,Missouri,MO,Clay,US Senator,statewide,gen,False,Craig O'Dear,independent,False,1513.0
2018,Missouri,MO,Clay,US Senator,statewide,gen,False,Gina Bufe,,True,0.0
2018,Missouri,MO,Clay,US Senator,statewide,gen,False,Japheth Campbell,libertarian,False,1117.0
2018,Missouri,MO,Clay,US Senator,statewide,gen,False,Jo Crain,green,False,523.0
2018,Missouri,MO,Clay,US Senator,statewide,gen,False,Josh Hawley,republican,False,45947.0
2018,Missouri,MO,Clay,US Senator,statewide,gen,False,Martin Luther Dzerzhinsky Lindstedt,,True,0.0
2018,Missouri,MO,Clay,US Senator,statewide,gen,False,Rodney Stock,,True,0.0
2018,Missouri,MO,Clay,US Senator,statewide,gen,False,Steven Wallace,,True,0.0
2018,Missouri,MO,Clay,US Senator,statewide,gen,False,,,True,0.0
2018,Missouri,MO,Clinton,US Senator,statewide,gen,False,Cassie Ganier,,True,0.0
2018,Missouri,MO,Clinton,US Senator,statewide,gen,False,Claire McCaskill,democrat,False,2956.0
2018,Missouri,MO,Clinton,US Senator,statewide,gen,False,Craig O'Dear,independent,False,190.0
2018,Missouri,MO,Clinton,US Senator,statewide,gen,False,Gina Bufe,,True,0.0
2018,Missouri,MO,Clinton,US Senator,statewide,gen,False,Japheth Campbell,libertarian,False,137.0
2018,Missouri,MO,Clinton,US Senator,statewide,gen,False,Jo Crain,green,False,38.0
2018,Missouri,MO,Clinton,US Senator,statewide,gen,False,Josh Hawley,republican,False,5320.0
2018,Missouri,MO,Clinton,US Senator,statewide,gen,False,Martin Luther Dzerzhinsky Lindstedt,,True,0.0
2018,Missouri,MO,Clinton,US Senator,statewide,gen,False,Rodney Stock,,True,0.0
2018,Missouri,MO,Clinton,US Senator,statewide,gen,False,Steven Wallace,,True,0.0
2018,Missouri,MO,Clinton,US Senator,statewide,gen,False,,,True,0.0
2018,Missouri,MO,Cole,US Senator,statewide,gen,False,Cassie Ganier,,True,0.0
2018,Missouri,MO,Cole,US Senator,statewide,gen,False,Claire McCaskill,democrat,False,11718.0
2018,Missouri,MO,Cole,US Senator,statewide,gen,False,Craig O'Dear,independent,False,448.0
2018,Missouri,MO,Cole,US Senator,statewide,gen,False,Gina Bufe,,True,0.0
2018,Missouri,MO,Cole,US Senator,statewide,gen,False,Japheth Campbell,libertarian,False,380.0
2018,Missouri,MO,Cole,US Senator,statewide,gen,False,Jo Crain,green,False,158.0
2018,Missouri,MO,Cole,US Senator,statewide,gen,False,Josh Hawley,republican,False,20738.0
2018,Missouri,MO,Cole,US Senator,statewide,gen,False,Martin Luther Dzerzhinsky Lindstedt,,True,0.0
2018,Missouri,MO,Cole,US Senator,statewide,gen,False,Rodney Stock,,True,0.0
2018,Missouri,MO,Cole,US Senator,statewide,gen,False,Steven Wallace,,True,0.0
2018,Missouri,MO,Cole,US Senator,statewide,gen,False,,,True,0.0
2018,Missouri,MO,Cooper,US Senator,statewide,gen,False,Cassie Ganier,,True,0.0
2018,Missouri,MO,Cooper,US Senator,statewide,gen,False,Claire McCaskill,democrat,False,2195.0
2018,Missouri,MO,Cooper,US Senator,statewide,gen,False,Craig O'Dear,independent,False,95.0
2018,Missouri,MO,Cooper,US Senator,statewide,gen,False,Gina Bufe,,True,0.0
2018,Missouri,MO,Cooper,US Senator,statewide,gen,False,Japheth Campbell,libertarian,False,109.0
2018,Missouri,MO,Cooper,US Senator,statewide,gen,False,Jo Crain,green,False,25.0
2018,Missouri,MO,Cooper,US Senator,statewide,gen,False,Josh Hawley,republican,False,4618.0
2018,Missouri,MO,Cooper,US Senator,statewide,gen,False,Martin Luther Dzerzhinsky Lindstedt,,True,0.0
2018,Missouri,MO,Cooper,US Senator,statewide,gen,False,Rodney Stock,,True,0.0
2018,Missouri,MO,Cooper,US Senator,statewide,gen,False,Steven Wallace,,True,0.0
2018,Missouri,MO,Cooper,US Senator,statewide,gen,False,,,True,0.0
2018,Missouri,MO,Crawford,US Senator,statewide,gen,False,Cassie Ganier,,True,0.0
2018,Missouri,MO,Crawford,US Senator,statewide,gen,False,Claire McCaskill,democrat,False,2361.0
2018,Missouri,MO,Crawford,US Senator,statewide,gen,False,Craig O'Dear,independent,False,164.0
2018,Missouri,MO,Crawford,US Senator,statewide,gen,False,Gina Bufe,,True,0.0
2018,Missouri,MO,Crawford,US Senator,statewide,gen,False,Japheth Campbell,libertarian,False,106.0
2018,Missouri,MO,Crawford,US Senator,statewide,gen,False,Jo Crain,green,False,46.0
2018,Missouri,MO,Crawford,US Senator,statewide,gen,False,Josh Hawley,republican,False,5867.0
2018,Missouri,MO,Crawford,US Senator,statewide,gen,False,Martin Luther Dzerzhinsky Lindstedt,,True,0.0
2018,Missouri,MO,Crawford,US Senator,statewide,gen,False,Rodney Stock,,True,0.0
2018,Missouri,MO,Crawford,US Senator,statewide,gen,False,Steven Wallace,,True,0.0
2018,Missouri,MO,Crawford,US Senator,statewide,gen,False,,,True,0.0
2018,Missouri,MO,Dade,US Senator,statewide,gen,False,Cassie Ganier,,True,0.0
2018,Missouri,MO,Dade,US Senator,statewide,gen,False,Claire McCaskill,democrat,False,718.0
